id,speed,x,y,accel,ts
16,8.087738507791503,1162.6062275633299,2057.4590469461323,-0.10213433606550026,60
17,10.045484509193004,1331.6337964149088,2246.727162715074,1.3310434736311425,60
18,5.1618344218159695,1142.8464041101572,2417.067884399984,0.368908545025624,60
19,18.561315381605137,979.7608620217987,2385.997013215437,1.513580432673919,60
2,6.408025777705479,1083.9690144682697,2159.382661897108,2.4146997284144156,60
20,16.83248440312301,927.7965588864585,2391.611749370741,0.4527522059996585,60
21,13.181566319731692,640.4283450418071,2213.8829716551422,-0.42347522045020014,60
22,7.167039537327363,951.0996351308107,2231.686427814771,-0.40786801532376593,60
23,24.10907281489811,1117.4867869460488,2356.107571426133,0.541336932498961,60
24,17.801306733523028,641.0450531978894,1918.1019079478804,0.5551431241910905,60
25,5.505461059989371,891.2370125693463,2402.7492373075875,1.6682386697199756,60
26,2.543235536036752,589.2621378816083,1776.61,-2.406913582234905,60
27,10.029198368755168,1218.8600783183665,2571.924616979373,1.4593909713905298,60
28,7.5669168672524405,1186.883404153546,2602.3788710739964,1.4558580248383812,60
29,3.920408235816285,788.9637469058706,1869.167142311643,1.4270940981339661,60
3,22.775063259398056,687.6196301663181,2163.984614122093,-1.1289156196638928,60
30,0.0,820.1,2421.39,0.0,60
4,7.328774320244199,889.8341050727466,2614.4610250624287,-0.9984778276644652,60
5,18.015778071462808,483.15647419392104,2591.3632787501974,-0.33411909060087197,60
6,18.92556877827835,971.2906212223064,2625.533717173578,1.7161296057747677,60
7,18.845534929554834,874.9400058085439,2575.404581995178,-0.8113067377835144,60
8,11.866746802953205,1496.2600558985018,2533.242711574473,-0.411092844395899,60
1,20.573187743069997,1100.8638505475612,2632.158903749255,0.9822453120257713,70
10,0.0,1171.4201716149137,2633.9719069890716,0.0,70
11,2.4326379789644252,540.084221714676,2695.5754623631606,0.4207466074265538,70
12,23.003637224472207,716.1232636577356,2224.2687715399566,0.9069685272872441,70
13,0.0,1163.9286354191142,2633.611554615097,0.0,70
14,21.68011979670947,737.1118122936659,2464.173745328909,0.047358605125918274,70
15,0.004242634615981819,820.4875374800135,2411.573090866171,-0.018699385409552353,70
17,12.355401341219345,1444.4991325430817,2293.65817097349,-0.4215115962084379,70
18,25.06878955405491,1111.011722951469,2253.8486053617917,1.2696667545255274,70
19,2.13413391557877,838.4462339001043,2415.6580732249495,-4.234975231643155,70
2,13.387579943763786,1153.8076102245336,2222.6714275364457,-0.339873796142637,70
20,2.342710181517208,828.4425737235802,2418.6827330639444,2.2173493278911343,70
22,11.9461009360021,1059.189925339981,2173.5964233366826,-0.4586431213328588,70
23,21.03418332145054,1170.2334106715875,2588.134560501904,-3.3975368656849767,70
24,10.594371587062955,670.0618449246464,1851.1850763868772,0.9775211357798579,70
25,5.205111974689208,827.9255682296792,2433.378996257779,0.8134043041383849,70
26,6.547545143653901,631.4441699591872,1858.136791237745,-3.3804631797440425,70
27,2.424302558371361,1349.565374910612,2586.778515924468,-3.520373752387243,70
28,26.3530009380309,1141.1828224993735,2423.084489273529,1.7836884439224399,70
29,4.57460547132586,821.7552079492721,1850.7453557378994,-3.5413588616182103,70
3,23.43823334610691,641.9672519545865,1937.6869069253123,0.4561035925988115,70
30,17.961057939962487,853.3762491163179,2510.26278018643,1.9557498544920264,70
31,15.893425130568993,873.1688573274765,1962.963233863259,1.2167479070877558,70
32,11.647067586239428,1087.674438140952,2346.352279919428,2.2813711690250784,70
33,7.407747817994095,1775.7321192006132,2429.788344527162,2.47603060232941,70
34,4.041281081037596,1472.2493196183352,2555.2112619429677,2.3006321725901215,70
35,0.0,667.5140057636888,2005.7828530259364,0.0,70
4,21.940683725739067,1048.035284518765,2629.4915314006557,-0.4698291391832754,70
5,17.453717280418314,640.2253011736555,2508.1981028876903,-0.1479982246179148,70
6,5.76319626142336,1154.9445434252252,2633.1794084179223,-4.5,70
7,15.838707009110745,955.0250641524636,2624.6888088696205,2.023262547282501,70
8,12.603368067018822,1381.6879534571685,2576.7135168486207,0.45689385575242447,70
1,0.0010542608688787283,1148.9444828462981,2632.8907979090623,-0.016587305429844698,80
10,0.0,1171.4201716149137,2633.9719069890716,0.0,80
12,22.51220000601754,653.7328248126887,2009.0289598154932,0.4367624790640541,80
13,0.0,1163.9286354191142,2633.611554615097,0.0,80
14,21.980099419976895,546.26838672503,2560.120736046019,0.8734990659868345,80
15,11.159307595827796,831.7909417490886,2445.055876094256,2.2792938234284517,80
17,6.802035663959041,1546.4142469252008,2336.938705061414,0.34926213222098124,80
18,9.371929221287814,1061.7390438711407,2175.859151079551,1.4228991865413256,80
19,17.54695489476995,779.0956456284594,2349.46624358055,1.6926436850568294,80
2,13.31847740273247,1206.6242178479174,2344.789399436767,0.20340646954718977,80
20,20.096858087564215,859.2852984747162,2528.1133860746736,2.134176451619716,80
22,3.5300710686101815,1074.7185148216165,2167.3443615700935,2.303060832316987,80
23,0.0,1177.1953418771877,2627.4048039669697,0.0,80
24,11.342554868573092,773.2319768361531,1824.7229896625772,0.9906408549519252,80
25,18.88167589547087,875.304661636986,2576.506168237493,-0.40092381041031544,80
26,12.009331788925634,729.7548020420738,1833.9531363158017,0.10975079562049217,80
27,12.020441931486703,1388.4193697279823,2570.2550541262294,2.2254119726363566,80
28,30.680589530226676,1084.604326601943,2140.2759995273277,1.3609197873934065,80
29,11.850417680721273,861.9307819809976,1807.2780744735594,-0.24794416533488217,80
3,12.584352078861833,673.630677942959,1850.0453766182764,1.45945052546449,80
30,14.734497623282314,932.9192403436838,2622.534672657663,1.4477483324473717,80
31,4.9759392785100856,922.6523443726601,1861.4153248648088,-3.8907100229174842,80
32,16.839086560089026,988.0322467841975,2385.103291174002,2.553728795191276,80
33,6.414910722738481,1675.2841797912154,2399.872952985951,0.13413302639964986,80
34,12.922534045899408,1395.5329436426266,2598.430759430652,-0.5236347555182874,80
35,13.662951209267222,747.6342516916601,1976.1875186667112,0.09979836719576163,80
36,17.223546181223355,394.1214016666514,1395.8526382479881,2.081878283480183,80
37,7.6559244955809636,817.1374951744534,1830.656068900403,0.7402931576129053,80
38,8.036809915467167,1120.413156912707,2151.3036304531997,2.527728258515708,80
39,4.712733777193353,1785.6215663891544,2433.728377268178,2.524013592069969,80
4,0.03061057270874485,1141.4256227529756,2632.5291312210293,-0.15755244543649088,80
40,0.0,1229.1337112267101,3107.9538161024216,0.0,80
5,16.02344715736569,797.0940569334682,2430.2046791457406,-2.21799305520414,80
6,0.0,1156.4370214077805,2633.2511984980956,0.0,80
7,9.565105026224057,1127.790395986106,2631.873259553762,-4.25953031860578,80
8,12.764638442519074,1324.7468858594787,2594.3024608686806,2.474528645351528,80
1,0.0,1148.945472618874,2632.8908455183764,0.0,90
10,0.0,1171.4201716149137,2633.9719069890716,0.0,90
12,7.202927350030659,642.1279767699631,1860.1057019551401,-0.7118921540211893,90
13,0.0,1163.9286354191142,2633.611554615097,0.0,90
14,14.95256790334315,410.580386554402,2680.7090804777745,-3.248947484715602,90
15,11.71174524551016,885.1152339724246,2606.142857605998,-3.9933738823747245,90
17,12.365463098206469,1511.2378041927457,2439.2829390130387,0.11420092049520392,90
18,9.284059716229669,956.1249781806696,2232.6043777461464,-3.1695676918185,90
19,24.60234483224069,675.3679493509355,2136.133841454632,-0.3152120771585025,90
20,11.007067876386396,916.9105733578176,2619.6578802529734,2.2483710666885592,90
22,19.85866915621143,1103.810158319435,2281.8571132931265,2.0509608051739647,90
23,2.002997548645362,1177.7717538106824,2627.472640321536,2.002997548645362,90
24,5.300003107933374,871.3668327464092,1805.196985049331,-3.8761839588405573,90
25,15.881300294885836,954.414805668922,2624.657109219981,1.6406366177368916,90
26,8.055347366601387,760.8792548144108,1785.642840739446,0.17292235672939604,90
27,12.515981643688463,1484.9877975653426,2500.592117985676,-0.23909596789162535,90
28,31.068004761013103,952.3194059971314,1864.589290431073,0.10489836898632277,90
29,23.121940543023502,967.2410806582511,1903.6914823894122,1.568814873090016,90
3,8.407290343682378,759.7690821210927,1809.6879405464472,2.2885389950126402,90
30,8.171065607042365,1122.7235365405086,2631.629537200683,-4.5,90
31,24.66013667256232,1010.8527225229533,1977.629358353057,1.7460213423706605,90
32,5.267204878842924,824.6152568305297,2419.5558711412664,-4.204707582290085,90
33,4.022716968326135,1636.5235798114438,2507.7490719547704,-4.5,90
34,1.7351072438021389,1369.2411425305336,2591.32445177107,1.7293969501741229,90
35,11.74904075363159,734.9458322303551,1984.283147618568,1.7385199050884683,90
36,26.034144414644413,586.1708860694047,1547.7649596262013,-0.863175958581266,90
37,15.211169364647189,712.0786125723671,1841.2997304533344,-0.5155594315147027,90
38,15.131619884956004,1177.9914356199629,2277.232953695732,1.1032864814391363,90
39,11.541366413687555,1684.6753407411718,2393.510615187814,-0.8410165767418221,90
4,0.0,1141.4538582425287,2632.530489383818,0.0,90
40,20.249264850094917,1223.5809106163076,2997.932559404536,2.055334398662673,90
41,14.254123162198812,1243.8434389312279,2580.054938628495,2.1239064372843135,90
42,11.931195953930729,1214.7567127974141,3068.86265308726,2.1855694514699273,90
43,7.180436118994841,1186.752811774052,2601.620957649214,1.4208782765083017,90
44,3.424965487699956,1672.9613067769371,2406.337830355458,1.3373591983690858,90
45,0.0,661.2891512757831,2078.4593995598048,0.0,90
5,13.835912658459879,788.9254175394101,2367.7812486607327,2.211365048470906,90
6,0.0,1156.4370214077805,2633.2511984980956,0.0,90
7,0.0,1133.9623053886312,2632.1701362085673,0.0,90
8,3.5999636043232774,1189.1128249112721,2558.348943623222,-4.148528833105227,90
1,0.0,1148.945472618874,2632.8908455183764,0.0,100
10,0.0,1171.4201716149137,2633.9719069890716,0.0,100
12,5.311588102762094,750.8065398186662,1829.3291151149347,-3.214338507910723,100
13,0.0,1163.9286354191142,2633.611554615097,0.0,100
14,15.646197587729544,401.07199825943087,2642.397891208016,2.4153561589540917,100
15,19.956031016587932,1014.2185807333943,2627.763594042051,0.24808665353339165,100
17,9.393029778233522,1468.5821629168815,2536.722129460589,1.5812422997085376,100
18,12.385702219846689,859.593245555756,2275.1685801403933,-0.5733406246174138,100
19,11.665358032816721,678.0381913712714,2001.8953613151027,2.087338760006242,100
20,9.675366064616506,1085.0832501921661,2631.362123897057,-3.600040051170314,100
22,26.655721236767246,1160.2325276590623,2533.2987319910394,-0.2010954850818969,100
23,16.003143816524073,1183.4108414701277,2563.378219884564,2.0248643117258336,100
24,22.47385484662699,970.8987206633495,1907.954497229114,1.2884169720393643,100
25,2.35479088071099,1100.7030523550795,2632.150784871826,-4.5,100
26,9.202588778528922,799.4233511806897,1722.8301061912946,1.9976901361020278,100
27,12.052210720437177,1528.643225225789,2383.0185694348847,-0.6784795801853747,100
28,14.858592130048617,797.529768258768,1823.8629467750725,-0.40484933634288645,100
29,25.28363982739536,1066.7638981677117,2131.3531503161653,0.5673867418197922,100
3,14.067514751911416,695.2373267114074,1714.1339237701573,-0.01937061150092667,100
30,0.0,1126.4707091289927,2631.8097809454453,0.0,100
31,31.594842168813734,1101.3873952003144,2268.7039249998943,0.7855982428882271,100
32,20.640196247734302,860.4866474152633,2531.7425326888383,1.8290771557018175,100
33,13.895650766061364,1743.6553142070566,2558.739749428322,-1.7053797854922,100
34,21.363842819601057,1325.5331992838035,2467.754120731514,1.0753445373354644,100
35,10.494112058083624,658.131595649058,2039.1645357486373,1.329616657225415,100
36,26.501767128598598,784.6024981775122,1724.1135719274064,-0.35422155652195286,100
37,10.411862343937628,620.1710558790297,1842.5789458679155,1.685026861983351,100
38,14.350564258333604,1234.6831744748526,2410.2301990442684,0.3385941251181066,100
39,11.511831479412704,1574.452501513737,2349.5836065057606,-0.4827908877283331,100
4,0.0,1141.4538582425287,2632.530489383818,0.0,100
40,21.915479958397437,1209.2470246299467,2776.5519297784526,-0.5303138371091336,100
41,0.0773910717881509,1349.996240442737,2586.70439500076,-0.042674379040823704,100
42,29.90178810894878,1205.153149448309,2837.4751489997175,0.49398980317637253,100
43,27.079421903705235,1141.2640302867264,2423.3780618698725,2.5882622257573544,100
44,7.188167974578571,1637.358944528955,2505.424136228915,-3.6809760705800674,100
45,19.774159419606438,697.0393650909245,2177.4451484354204,2.1400556923588745,100
46,0.2978828355455733,761.3130986211147,1827.7737628874559,-2.636514348735564,100
47,11.367119553491175,728.4800928294986,2877.008273897025,1.3075229924327516,100
48,7.552622143342161,633.4151659247186,2872.156283534568,2.393542623030954,100
49,4.239806598797441,1243.0030198367895,2579.821040191999,2.3841281211469325,100
5,17.366209013696462,709.5626377610927,2211.6114820020675,-0.7156349854310982,100
50,0.0,1002.023137697517,2380.3712415349887,0.0,100
6,0.0,1156.4370214077805,2633.2511984980956,0.0,100
7,0.0,1133.9623053886312,2632.1701362085673,0.0,100
8,0.0,1188.2988600402339,2558.519308363672,0.0,100
1,0.0,1148.945472618874,2632.8908455183764,0.0,110
10,3.4623317264020446,1176.303686046222,2633.9574319854464,2.040090038557537,110
12,10.344455615861149,756.9452900464545,1802.0145925175393,1.7534317577723417,110
13,1.0134113465742463,1164.9407655882592,2633.66023935741,1.0134113465742463,110
14,21.149522913696554,582.5008917175954,2536.595970118019,-0.8688770437845967,110
15,0.0017817180568107825,1086.4873614903988,2631.433019019389,-0.03741993013201872,110
17,12.061940683119843,1356.5204960284868,2588.1089465914124,-0.3624551067128774,110
18,7.326265202202706,754.631487986649,2298.580542616595,-0.6279695621924475,110
19,8.479005568225615,770.3368911159342,1949.1163026013364,2.4857470337068666,110
20,0.0008978334655243359,1093.9795594693305,2631.8113083280246,-0.00020656397698221897,110
22,6.311297167073935,1193.101023019011,2619.6186192279374,-0.1921733485534789,110
23,24.087452596954545,1128.6124044571739,2345.8160891140255,0.2213528071530142,110
24,4.1165309132464225,1041.9453074134099,2063.04568813665,-3.499390113411539,110
25,0.0,1101.4703348575401,2632.1895258084915,0.0,110
26,24.798562551615188,654.9798297683442,1595.9812968583647,0.011181110306640818,110
27,13.141100274184316,1588.4680502955503,2351.727933557923,2.4700881217694057,110
28,10.243766894240029,727.0032176052621,1863.9394047061382,2.145861622830852,110
29,25.477014071216377,1120.1247819522453,2376.194699481052,-0.15161569118499685,110
30,0.0,1126.4707091289927,2631.8097809454453,0.0,110
31,24.12583600793827,1166.6072415247022,2567.68038750905,-4.326943274257552,110
32,13.625162770422651,930.8461681522804,2622.167561763619,2.561929986486211,110
33,15.59734842984923,1811.0062558094683,2655.343972296545,-0.6319145858520656,110
34,21.29189071710477,1243.2646539037214,2268.9483231330414,-0.16585689978673912,110
35,22.18860273337161,716.5448121414125,2218.0534268607844,-0.06735702878795635,110
36,26.71141917047529,971.7130630207445,1908.9036211312293,0.05470126261934638,110
37,25.231967141015094,534.1116141873431,1665.6138928373775,-0.7765439048875145,110
38,14.085117412449168,1285.281916606713,2548.7303247214704,-0.8735237307613719,110
39,12.006358974250233,1525.4892668231835,2400.564532081038,-0.4750407968414958,110
4,0.0,1141.4538582425287,2632.530489383818,0.0,110
40,0.1041890613007185,1201.2460276900404,2653.9841959564974,-0.23928531308945214,110
41,9.69352447795537,1358.7903343314335,2562.1543938008394,2.275256262067706,110
42,0.5133849152759116,1193.8958866026596,2655.6541633937195,-3.8266977031797413,110
43,14.151179528193424,1094.7957792040545,2178.372155424989,-3.590572148188958,110
44,14.291187105634833,1546.467062328058,2465.022288408084,0.11179953797254605,110
45,19.600907002261746,801.8715144342464,2380.7338853025835,-4.323771476320683,110
46,13.081510025440007,714.2876496004332,1840.729232683039,1.8922053645830594,110
47,11.666549716602713,611.491504169823,2866.1724543043188,-0.19668025646824283,110
48,12.085934413659558,528.283218792344,2885.989369812839,1.0700504262465973,110
49,5.591928084122987,1275.2713221619688,2592.1187307523037,2.035913556232118,110
50,9.430432447308899,981.8514003164557,2385.771130826204,2.160739133157767,110
51,5.018220310699574,1283.9317328059458,2591.2119783972835,-2.0062953196432094,110
52,11.576377120800316,552.0339024037318,2709.4712908465667,2.5321854545967657,110
53,8.495860403496772,1247.0347649733706,2552.750838553902,2.4198294424684716,110
54,3.545122644933872,497.9373113674677,2897.8131222967777,1.8376774106873202,110
55,0.0,1940.1599013324683,3513.547347262936,0.0,110
6,0.0,1156.4370214077805,2633.2511984980956,0.0,110
7,0.0,1133.9623053886312,2632.1701362085673,0.0,110
8,16.77573583922787,1159.7145330025426,2477.1760566999687,1.5696029351558547,110
1,7.759651277795747,1193.92702052994,2624.415452557301,-0.979953063745052,120
10,6.976476930018812,1188.6621954006202,2555.17736579537,-0.13430258824955743,120
12,13.340342349992559,687.7229566059706,1717.0337537463852,-0.4829819156322621,120
13,8.521830896484861,1184.35442128972,2568.824288568817,-0.42748245431928744,120
14,21.155726377207166,773.1176602430087,2442.350052916235,-0.009968596370889315,120
15,5.339259701158966,1096.6140626207641,2631.944327287021,2.057642789464444,120
17,8.554730611626589,1199.6901347606913,2557.532884616799,-4.5,120
18,6.712624444460764,696.5587211412258,2203.718815490693,-0.23373529580421692,120
19,7.379902378531276,711.0598955417311,1843.825916433385,1.5837992775253946,120
20,7.473905476074319,1113.1285681574343,2631.460508016577,2.025874097176013,120
22,12.811288071060552,1214.8642195862226,2567.9878291202363,2.2942190454807125,120
23,7.942735978122502,1094.2774682973077,2159.708450833644,-1.0599609758226363,120
25,6.2042644137600425,1127.8208202389492,2631.8747229988358,-1.0039683478822727,120
26,24.2995622548269,464.74935692689,1440.1160660846313,-0.002244485705158894,120
27,12.591585669521772,1705.3254275533088,2398.289456092672,0.5783347090473399,120
28,7.650829502162344,792.3143304329261,1960.6521417354777,0.19072471316903794,120
29,14.58410499439318,1172.9370131542962,2603.384801360837,-4.5,120
30,6.581349673100293,1144.4086272190077,2632.6726175118006,1.68507737612231,120
31,0.0017349388198555813,1177.1951522891377,2627.4037345555284,-0.004044401980413646,120
32,4.996244736901072,1083.125107566674,2631.2632551242227,-1.354046287917006,120
33,6.302764935002245,1868.9524686358925,2776.3367752258273,-1.476653834246357,120
34,9.312184274274484,1235.1747614648143,2197.6890325303953,2.3407473462400956,120
35,12.888654975866935,813.311765634932,2399.685745085398,-4.5,120
36,27.022860451633765,1072.5214570129897,2150.902310260519,1.047076476668007,120
37,21.91081169433493,397.4029184659878,1467.0275580333387,-3.856019873852741,120
38,4.755323380751757,1348.2548007309867,2587.0039713427814,-3.585663647844922,120
39,11.21138389889171,1484.036401510634,2512.285471259178,-0.7295681283110742,120
4,8.814981004014674,1179.4796378094268,2633.906265904106,-0.2020237272846206,120
40,0.0,1201.2383234280019,2653.958581786603,0.0,120
41,21.04181702759013,1296.5572009253278,2393.1381547817764,0.8156244740588612,120
42,0.0,1193.891856151256,2655.5890658067915,0.0,120
43,14.377779881951035,1014.4278128046165,2201.221871915474,-0.011494192644022405,120
44,10.593665133698122,1500.2009721024156,2469.0314635578493,2.522731880983338,120
45,19.042293567449274,849.451649641543,2498.4069850755222,1.6692391573684304,120
46,8.761372065362101,638.4697240562035,1882.7145981989427,2.5500225063180544,120
47,11.456530289809852,506.28396804569616,2899.1172571776438,-0.5496109080035243,120
48,12.588702281838213,476.32872509649434,2857.531637571402,1.9137816016329445,120
49,0.41011118696161053,1188.3277663566034,2558.5132582044316,-3.5886729343713517,120
50,5.119753999087207,888.5251668910886,2404.416992772971,0.7583383035785856,120
51,11.382017848448493,1256.6392873856669,2586.934195076984,2.5833227045135576,120
52,4.916794623229885,430.9047184432286,2712.889632596946,-4.5,120
53,0.0,1232.9175745304087,2556.5338527411427,-0.00010248328006185343,120
54,12.515674341941063,597.1213589185301,2860.0984905306345,-1.2278166771608934,120
55,21.745644123375303,1828.670984716297,3461.0200975494176,1.273920373211503,120
56,10.486115768458694,734.1628206769354,2259.6472161494403,1.881403043563477,120
57,11.031988026876933,702.7028641847983,1992.7845650323072,2.2206605944549658,120
58,8.356746056978592,1421.3632663295853,2672.900529802982,2.480632681865246,120
59,3.430540979234501,916.6440157131303,2489.2630048649457,1.9053049405105407,120
6,13.002786560101187,1189.050850549729,2596.0979644641293,2.1382598120719187,120
60,0.0,1773.6903543563794,2580.7324756614858,0.0,120
7,8.3911978582786,1161.1040437409897,2633.4756881799462,2.142836923850701,120
8,25.52362137145669,1108.4433775418631,2241.894346223502,0.2636698201298735,120
1,9.88319478654124,1204.4453137744297,2557.722946236515,2.445549683389255,130
10,10.517239712489205,1326.3602582278338,2590.7980481043446,-4.29119020613531,130
12,6.211457981097475,629.862294113144,1735.9378581062854,1.8483174771536142,130
13,8.748836330296953,1279.7573504689858,2590.050199103579,-4.5,130
15,7.8701180810744455,1173.293102196608,2634.0059339116774,0.5538660802781736,130
17,0.0,1195.640556600092,2556.982674199981,-0.00027546774521271776,130
18,12.03939236647825,578.6705574995641,2229.475276926029,-0.8214616556186236,130
20,7.517419011161169,1189.101153647046,2630.882299668167,-0.542835145289529,130
22,0.4012301139330321,1342.2867818165487,2588.0306375336568,-3.147947585288766,130
23,11.683739836254395,1144.1440833444426,2201.5988784785495,-0.2821081638103351,130
25,9.77508002126775,1191.887405771101,2612.570753360498,2.147817717911675,130
27,5.813480138267691,1802.0047729086534,2437.913282562407,2.0647876408416774,130
29,0.0,1175.8866870401953,2620.0230599446945,-0.00044728441438955495,130
30,9.25481584428885,1187.633322941598,2587.865925522112,-0.7662288350787598,130
31,0.0,1177.195358398449,2627.4048971586335,0.0,130
32,7.854144373751471,1156.7092510010343,2633.2642930861257,1.4401649699150951,130
